"provincia_id","provincia_nombre","sexo","edad_quinquenal","pais_de_nacimiento","nacionalidad","cantidad"
NA,"CIUDAD DE BUENOS AIRES","M","5 a 9","OTRO PAIS","ARGENTINA",790
NA,"CIUDAD DE BUENOS AIRES","M","5 a 9","OTRO PAIS","EXTRANJERA",6432
NA,"CIUDAD DE BUENOS AIRES","M","10 a 14","ARGENTINA","ARGENTINA",91573
NA,"CIUDAD DE BUENOS AIRES","M","10 a 14","OTRO PAIS","ARGENTINA",954
NA,"CIUDAD DE BUENOS AIRES","M","10 a 14","OTRO PAIS","EXTRANJERA",9844
NA,"CIUDAD DE BUENOS AIRES","M","15 a 19","ARGENTINA","ARGENTINA",83426
NA,"CIUDAD DE BUENOS AIRES","M","15 a 19","OTRO PAIS","ARGENTINA",1066
NA,"CIUDAD DE BUENOS AIRES","M","15 a 19","OTRO PAIS","EXTRANJERA",12266
NA,"CIUDAD DE BUENOS AIRES","M","20 a 24","ARGENTINA","ARGENTINA",81654
NA,"CIUDAD DE BUENOS AIRES","M","20 a 24","OTRO PAIS","ARGENTINA",758
NA,"CIUDAD DE BUENOS AIRES","M","20 a 24","OTRO PAIS","EXTRANJERA",22224
NA,"CIUDAD DE BUENOS AIRES","M","25 a 29","ARGENTINA","ARGENTINA",85136
NA,"CIUDAD DE BUENOS AIRES","M","25 a 29","OTRO PAIS","ARGENTINA",961
NA,"CIUDAD DE BUENOS AIRES","M","25 a 29","OTRO PAIS","EXTRANJERA",47567
NA,"CIUDAD DE BUENOS AIRES","M","30 a 34","ARGENTINA","ARGENTINA",94186
NA,"CIUDAD DE BUENOS AIRES","M","30 a 34","OTRO PAIS","ARGENTINA",1476
NA,"CIUDAD DE BUENOS AIRES","M","30 a 34","OTRO PAIS","EXTRANJERA",67204
NA,"CIUDAD DE BUENOS AIRES","M","35 a 39","ARGENTINA","ARGENTINA",99597
NA,"CIUDAD DE BUENOS AIRES","M","35 a 39","OTRO PAIS","ARGENTINA",1693
NA,"CIUDAD DE BUENOS AIRES","M","35 a 39","OTRO PAIS","EXTRANJERA",59792
NA,"CIUDAD DE BUENOS AIRES","M","40 a 44","ARGENTINA","ARGENTINA",103351
NA,"CIUDAD DE BUENOS AIRES","M","40 a 44","OTRO PAIS","ARGENTINA",1568
NA,"CIUDAD DE BUENOS AIRES","M","40 a 44","OTRO PAIS","EXTRANJERA",42409
NA,"CIUDAD DE BUENOS AIRES","M","45 a 49","ARGENTINA","ARGENTINA",100324
NA,"CIUDAD DE BUENOS AIRES","M","45 a 49","OTRO PAIS","ARGENTINA",1189
NA,"CIUDAD DE BUENOS AIRES","M","45 a 49","OTRO PAIS","EXTRANJERA",28313
NA,"CIUDAD DE BUENOS AIRES","M","50 a 54","ARGENTINA","ARGENTINA",87020
NA,"CIUDAD DE BUENOS AIRES","M","50 a 54","OTRO PAIS","ARGENTINA",1226
NA,"CIUDAD DE BUENOS AIRES","M","50 a 54","OTRO PAIS","EXTRANJERA",23624
NA,"CIUDAD DE BUENOS AIRES","M","55 a 59","ARGENTINA","ARGENTINA",77364
NA,"CIUDAD DE BUENOS AIRES","M","55 a 59","OTRO PAIS","ARGENTINA",1265
NA,"CIUDAD DE BUENOS AIRES","M","55 a 59","OTRO PAIS","EXTRANJERA",18519
NA,"CIUDAD DE BUENOS AIRES","M","60 a 64","ARGENTINA","ARGENTINA",75770
NA,"CIUDAD DE BUENOS AIRES","M","60 a 64","OTRO PAIS","ARGENTINA",1078
NA,"CIUDAD DE BUENOS AIRES","M","60 a 64","OTRO PAIS","EXTRANJERA",14070
NA,"CIUDAD DE BUENOS AIRES","M","65 a 69","ARGENTINA","ARGENTINA",66178
NA,"CIUDAD DE BUENOS AIRES","M","65 a 69","OTRO PAIS","ARGENTINA",1072
NA,"CIUDAD DE BUENOS AIRES","M","65 a 69","OTRO PAIS","EXTRANJERA",10700
NA,"CIUDAD DE BUENOS AIRES","M","70 a 74","ARGENTINA","ARGENTINA",53577
NA,"CIUDAD DE BUENOS AIRES","M","70 a 74","OTRO PAIS","ARGENTINA",1161
NA,"CIUDAD DE BUENOS AIRES","M","70 a 74","OTRO PAIS","EXTRANJERA",9101
NA,"CIUDAD DE BUENOS AIRES","M","75 a 79","ARGENTINA","ARGENTINA",39122
NA,"CIUDAD DE BUENOS AIRES","M","75 a 79","OTRO PAIS","ARGENTINA",1244
NA,"CIUDAD DE BUENOS AIRES","M","75 a 79","OTRO PAIS","EXTRANJERA",7338
NA,"CIUDAD DE BUENOS AIRES","M","80 a 84","ARGENTINA","ARGENTINA",24401
NA,"CIUDAD DE BUENOS AIRES","M","80 a 84","OTRO PAIS","ARGENTINA",662
NA,"CIUDAD DE BUENOS AIRES","M","80 a 84","OTRO PAIS","EXTRANJERA",4415
NA,"CIUDAD DE BUENOS AIRES","M","85 a 89","ARGENTINA","ARGENTINA",12933
NA,"CIUDAD DE BUENOS AIRES","M","85 a 89","OTRO PAIS","ARGENTINA",458
NA,"CIUDAD DE BUENOS AIRES","M","85 a 89","OTRO PAIS","EXTRANJERA",2517
NA,"CIUDAD DE BUENOS AIRES","M","90 a 94","ARGENTINA","ARGENTINA",5653
NA,"CIUDAD DE BUENOS AIRES","M","90 a 94","OTRO PAIS","ARGENTINA",299
NA,"CIUDAD DE BUENOS AIRES","M","90 a 94","OTRO PAIS","EXTRANJERA",1392
NA,"CIUDAD DE BUENOS AIRES","M","95 a 99","ARGENTINA","ARGENTINA",1257
NA,"CIUDAD DE BUENOS AIRES","M","95 a 99","OTRO PAIS","ARGENTINA",121
NA,"CIUDAD DE BUENOS AIRES","M","95 a 99","OTRO PAIS","EXTRANJERA",367
NA,"CIUDAD DE BUENOS AIRES","M","100 y +","ARGENTINA","ARGENTINA",169
NA,"CIUDAD DE BUENOS AIRES","M","100 y +","OTRO PAIS","ARGENTINA",21
NA,"CIUDAD DE BUENOS AIRES","M","100 y +","OTRO PAIS","EXTRANJERA",95
NA,"CIUDAD DE BUENOS AIRES","X","10 a 14","ARGENTINA","ARGENTINA",1
NA,"CIUDAD DE BUENOS AIRES","X","15 a 19","ARGENTINA","ARGENTINA",11
NA,"CIUDAD DE BUENOS AIRES","X","15 a 19","OTRO PAIS","ARGENTINA",1
NA,"CIUDAD DE BUENOS AIRES","X","20 a 24","ARGENTINA","ARGENTINA",30
NA,"CIUDAD DE BUENOS AIRES","X","25 a 29","ARGENTINA","ARGENTINA",22
NA,"CIUDAD DE BUENOS AIRES","X","25 a 29","OTRO PAIS","ARGENTINA",1
NA,"CIUDAD DE BUENOS AIRES","X","30 a 34","ARGENTINA","ARGENTINA",24
NA,"CIUDAD DE BUENOS AIRES","X","35 a 39","ARGENTINA","ARGENTINA",4
NA,"CIUDAD DE BUENOS AIRES","X","40 a 44","ARGENTINA","ARGENTINA",2
NA,"CIUDAD DE BUENOS AIRES","X","50 a 54","ARGENTINA","ARGENTINA",3
NA,"CIUDAD DE BUENOS AIRES","X","50 a 54","OTRO PAIS","EXTRANJERA",1
NA,"CIUDAD DE BUENOS AIRES","X","55 a 59","ARGENTINA","ARGENTINA",1
14,"CORDOBA","F","0 a 4","ARGENTINA","ARGENTINA",102272
14,"CORDOBA","F","0 a 4","OTRO PAIS","ARGENTINA",100
14,"CORDOBA","F","0 a 4","OTRO PAIS","EXTRANJERA",71
14,"CORDOBA","F","5 a 9","ARGENTINA","ARGENTINA",141873
14,"CORDOBA","F","5 a 9","OTRO PAIS","ARGENTINA",218
14,"CORDOBA","F","5 a 9","OTRO PAIS","EXTRANJERA",764
14,"CORDOBA","F","10 a 14","ARGENTINA","ARGENTINA",140683
14,"CORDOBA","F","10 a 14","OTRO PAIS","ARGENTINA",468
14,"CORDOBA","F","10 a 14","OTRO PAIS","EXTRANJERA",1410
14,"CORDOBA","F","15 a 19","ARGENTINA","ARGENTINA",138952
14,"CORDOBA","F","15 a 19","OTRO PAIS","ARGENTINA",530
14,"CORDOBA","F","15 a 19","OTRO PAIS","EXTRANJERA",1970
14,"CORDOBA","F","20 a 24","ARGENTINA","ARGENTINA",142460
14,"CORDOBA","F","20 a 24","OTRO PAIS","ARGENTINA",298
14,"CORDOBA","F","20 a 24","OTRO PAIS","EXTRANJERA",2584
14,"CORDOBA","F","25 a 29","ARGENTINA","ARGENTINA",144971
14,"CORDOBA","F","25 a 29","OTRO PAIS","ARGENTINA",295
14,"CORDOBA","F","25 a 29","OTRO PAIS","EXTRANJERA",4541
14,"CORDOBA","F","30 a 34","ARGENTINA","ARGENTINA",143326
14,"CORDOBA","F","30 a 34","OTRO PAIS","ARGENTINA",281
14,"CORDOBA","F","30 a 34","OTRO PAIS","EXTRANJERA",5513
14,"CORDOBA","F","35 a 39","ARGENTINA","ARGENTINA",134056
14,"CORDOBA","F","35 a 39","OTRO PAIS","ARGENTINA",243
14,"CORDOBA","F","35 a 39","OTRO PAIS","EXTRANJERA",5277
14,"CORDOBA","F","40 a 44","ARGENTINA","ARGENTINA",140109
14,"CORDOBA","F","40 a 44","OTRO PAIS","ARGENTINA",318
14,"CORDOBA","F","40 a 44","OTRO PAIS","EXTRANJERA",4295
14,"CORDOBA","F","45 a 49","ARGENTINA","ARGENTINA",120290
14,"CORDOBA","F","45 a 49","OTRO PAIS","ARGENTINA",290
14,"CORDOBA","F","45 a 49","OTRO PAIS","EXTRANJERA",3450
14,"CORDOBA","F","50 a 54","ARGENTINA","ARGENTINA",103177
14,"CORDOBA","F","50 a 54","OTRO PAIS","ARGENTINA",278
14,"CORDOBA","F","50 a 54","OTRO PAIS","EXTRANJERA",2861
14,"CORDOBA","F","55 a 59","ARGENTINA","ARGENTINA",94077
14,"CORDOBA","F","55 a 59","OTRO PAIS","ARGENTINA",304
14,"CORDOBA","F","55 a 59","OTRO PAIS","EXTRANJERA",2404
14,"CORDOBA","F","60 a 64","ARGENTINA","ARGENTINA",88619
14,"CORDOBA","F","60 a 64","OTRO PAIS","ARGENTINA",270
14,"CORDOBA","F","60 a 64","OTRO PAIS","EXTRANJERA",1896
14,"CORDOBA","F","65 a 69","ARGENTINA","ARGENTINA",80419
14,"CORDOBA","F","65 a 69","OTRO PAIS","ARGENTINA",276
14,"CORDOBA","F","65 a 69","OTRO PAIS","EXTRANJERA",1426
14,"CORDOBA","F","70 a 74","ARGENTINA","ARGENTINA",70412
14,"CORDOBA","F","70 a 74","OTRO PAIS","ARGENTINA",295
14,"CORDOBA","F","70 a 74","OTRO PAIS","EXTRANJERA",1205
14,"CORDOBA","F","75 a 79","ARGENTINA","ARGENTINA",54375
14,"CORDOBA","F","75 a 79","OTRO PAIS","ARGENTINA",306
14,"CORDOBA","F","75 a 79","OTRO PAIS","EXTRANJERA",1148
14,"CORDOBA","F","80 a 84","ARGENTINA","ARGENTINA",37471
14,"CORDOBA","F","80 a 84","OTRO PAIS","ARGENTINA",194
14,"CORDOBA","F","80 a 84","OTRO PAIS","EXTRANJERA",760
14,"CORDOBA","F","85 a 89","ARGENTINA","ARGENTINA",22170
14,"CORDOBA","F","85 a 89","OTRO PAIS","ARGENTINA",91
14,"CORDOBA","F","85 a 89","OTRO PAIS","EXTRANJERA",440
14,"CORDOBA","F","90 a 94","ARGENTINA","ARGENTINA",9509
14,"CORDOBA","F","90 a 94","OTRO PAIS","ARGENTINA",50
14,"CORDOBA","F","90 a 94","OTRO PAIS","EXTRANJERA",214
14,"CORDOBA","F","95 a 99","ARGENTINA","ARGENTINA",2149
14,"CORDOBA","F","95 a 99","OTRO PAIS","ARGENTINA",18
14,"CORDOBA","F","95 a 99","OTRO PAIS","EXTRANJERA",101
14,"CORDOBA","F","100 y +","ARGENTINA","ARGENTINA",282
14,"CORDOBA","F","100 y +","OTRO PAIS","ARGENTINA",5
14,"CORDOBA","F","100 y +","OTRO PAIS","EXTRANJERA",30
14,"CORDOBA","M","0 a 4","ARGENTINA","ARGENTINA",106020
14,"CORDOBA","M","0 a 4","OTRO PAIS","ARGENTINA",104
14,"CORDOBA","M","0 a 4","OTRO PAIS","EXTRANJERA",61
14,"CORDOBA","M","5 a 9","ARGENTINA","ARGENTINA",147149
14,"CORDOBA","M","5 a 9","OTRO PAIS","ARGENTINA",223
14,"CORDOBA","M","5 a 9","OTRO PAIS","EXTRANJERA",844
14,"CORDOBA","M","10 a 14","ARGENTINA","ARGENTINA",146545
14,"CORDOBA","M","10 a 14","OTRO PAIS","ARGENTINA",476
14,"CORDOBA","M","10 a 14","OTRO PAIS","EXTRANJERA",1560
14,"CORDOBA","M","15 a 19","ARGENTINA","ARGENTINA",144165
14,"CORDOBA","M","15 a 19","OTRO PAIS","ARGENTINA",578
14,"CORDOBA","M","15 a 19","OTRO PAIS","EXTRANJERA",2072
14,"CORDOBA","M","20 a 24","ARGENTINA","ARGENTINA",146536
14,"CORDOBA","M","20 a 24","OTRO PAIS","ARGENTINA",295
14,"CORDOBA","M","20 a 24","OTRO PAIS","EXTRANJERA",2674
14,"CORDOBA","M","25 a 29","ARGENTINA","ARGENTINA",148072
14,"CORDOBA","M","25 a 29","OTRO PAIS","ARGENTINA",276
14,"CORDOBA","M","25 a 29","OTRO PAIS","EXTRANJERA",5319
14,"CORDOBA","M","30 a 34","ARGENTINA","ARGENTINA",144696
14,"CORDOBA","M","30 a 34","OTRO PAIS","ARGENTINA",280
14,"CORDOBA","M","30 a 34","OTRO PAIS","EXTRANJERA",6756
14,"CORDOBA","M","35 a 39","ARGENTINA","ARGENTINA",134710
14,"CORDOBA","M","35 a 39","OTRO PAIS","ARGENTINA",208
14,"CORDOBA","M","35 a 39","OTRO PAIS","EXTRANJERA",5952
